xcar,vcar,acar,ttccar,xped,vped,aped,ttcped,roadtype,belief
10.76188218,14.43685,0.1509,0.745445314,6.475649229,0.29242,-0.08191,22.14502848,0,1
7.876125281,14.47374,0.2313,0.544166558,6.415927745,0.28343,-0.13643,22.63672775,0,1
4.975858379,14.5291,0.30145,0.342475334,6.356376884,0.25366,-0.22267,25.05864892,0,1
2.065412011,14.59841,0.34958,0.141481984,6.302535284,0.19502,-0.30358,32.31737916,0,1
18.69072699,3.34146,2.06226,5.593580946,2.688884592,1.16583,-0.89208,2.306412248,0,0.428571429
17.97295884,3.74893,1.71919,4.794156957,2.470353549,0.94209,-1.0736,2.622205467,0,0.357142857
17.18838938,4.07558,1.29773,4.217409395,2.302153457,0.68126,-1.11752,3.379258222,0,0.285714286
16.34054974,4.30314,0.8257,3.797354894,2.191793518,0.42377,-0.9987,5.172129971,0,0.142857143
15.46173222,4.42451,0.3687,3.494563742,2.129915666,0.21273,-0.74045,10.01229571,0,0.142857143
14.57167996,4.45533,-0.03627,3.270617431,2.098677119,0.1,-0.39531,20.98677119,0,0.357142857
13.68782296,4.41573,-0.39613,3.099787115,2.080699347,0.1,-0.01444,20.80699347,0,0.428571429
12.81589262,4.31277,-0.75693,2.971615138,2.068964182,0.1,0.36493,20.68964182,0,0.428571429
11.96462951,4.13084,-1.12888,2.896415624,2.052211805,0.16574,0.71337,12.38211539,0,0.571428571
11.15447149,3.86064,-1.45624,2.889280402,2.007315421,0.35563,0.99261,5.644392826,0,0.571428571
10.40810653,3.51679,-1.65196,2.959547352,1.914907238,0.60166,1.16063,3.182706574,0,0.571428571
9.743233279,3.14598,-1.66019,3.097042346,1.76658299,0.87157,1.19974,2.026897427,0,0.5
9.155008107,2.79594,-1.50145,3.274393623,1.561874677,1.13503,1.11733,1.376064665,0,0.214285714
8.633206938,2.50222,-1.23694,3.450218981,1.301486765,1.36153,0.94217,0.955900175,0,0
8.160385983,2.27641,-0.93524,3.584761086,1.003344054,1.53217,0.73726,0.654851651,0,0
7.723339564,2.11471,-0.63091,3.652197968,0.681728538,1.66005,0.53846,0.410667473,0,0
7.313469902,2.01666,-0.33786,3.626525989,0.336730944,1.7454,0.34941,0.192924799,0,0
14.67441415,10.11033,-1.16617,1.451427812,2.420038776,0.1,0.06958,24.20038776,0,0.928571429
12.67811539,9.87879,-1.03686,1.283367233,2.411250563,0.1,0.05489,24.11250563,0,1
10.72539193,9.68052,-0.87818,1.107935517,2.404367709,0.1,0.04596,24.04367709,0,1
8.808786319,9.51996,-0.71645,0.925296568,2.399707511,0.1,0.04665,23.99707511,0,1
6.920760992,9.39693,-0.58329,0.736491704,2.396493804,0.1,0.06078,23.96493804,0,1
5.05117592,9.29889,-0.50376,0.543202029,2.391240495,0.1,0.0921,23.91240495,0,1
3.197901808,9.20705,-0.46678,0.347331861,2.381415949,0.1,0.14435,23.81415949,0,1
1.363611545,9.11854,-0.45102,0.14954275,2.365499144,0.1,0.22125,23.65499144,0,1
5.097413756,3.91763,0.19368,1.301147315,6.003058192,1.10473,-0.04703,5.433959602,0,1
4.300516925,3.9843,0.06339,1.079365742,5.781252121,1.1033,-0.04888,5.239963855,0,1
3.49220575,3.99224,-0.19171,0.87474845,5.557214415,1.09498,-0.07388,5.075174355,0,1
2.696451525,3.93456,-0.48699,0.685324795,5.335629683,1.0715,-0.09112,4.979589065,0,1
1.920614925,3.81661,-0.80088,0.503225356,5.12686254,1.04762,-0.07676,4.893818885,0,1
1.16985704,3.63003,-1.12861,0.322272003,4.921905437,1.03552,-0.053,4.753076172,0,1
0.461463399,3.36445,-1.41761,0.137158644,4.714512739,1.02785,-0.03844,4.586771162,0,1
9.06672465,0.34133,0.00115,26.56292928,1.614118578,1.7843,0.08039,0.904622865,0,0
8.99445772,0.34085,-0.00724,26.38831662,1.25412673,1.79438,0.04383,0.698919253,0,0
8.921100276,0.32822,0.01294,27.1802458,0.895164771,1.80014,0.02107,0.497275085,0,0
8.85529551,0.31929,0.11202,27.73433402,0.532229054,1.79959,0.01001,0.295750173,0,0
8.794104817,0.34247,0.29225,25.67846765,0.174418143,1.80074,0.01433,0.096859148,0,0
28.79368882,8.20325,1.30645,3.510034293,4.875339426,0.83849,-0.35769,5.814427633,0,0.928571429
27.12538416,8.46914,1.30804,3.202849895,4.714634612,0.75543,-0.36756,6.240994681,0,0.857142857
25.40135435,8.73107,1.30589,2.909306002,4.569525533,0.67539,-0.34459,6.765758352,0,0.857142857
23.62697728,8.989,1.32911,2.628432226,4.440952608,0.60219,-0.29155,7.374670133,0,0.928571429
21.80338574,9.25329,1.38861,2.35628471,4.328878692,0.54645,-0.21612,7.92182028,0,0.928571429
19.93028725,9.54086,1.4617,2.088940332,4.225012362,0.51096,-0.13821,8.268773215,0,0.857142857
17.99138226,9.84625,1.4965,1.827231917,4.12546823,0.49512,-0.07551,8.33225931,0,0.857142857
15.99050896,10.15002,1.49898,1.575416498,4.023559911,0.48857,-0.03686,8.235380622,0,1
13.9302163,10.45221,1.48356,1.332753198,3.921271773,0.48235,-0.00536,8.129515442,0,1
11.80956984,10.75013,1.45308,1.098551351,3.824748481,0.47957,0.04295,7.975370605,0,1
9.630155087,11.03958,1.41455,0.872329843,3.73081823,0.49313,0.10277,7.565587634,0,1
7.395650223,11.32306,1.36709,0.653149433,3.630755792,0.52234,0.15106,6.950943432,0,1
5.105299823,11.59977,1.29754,0.44012078,3.521782023,0.5599,0.17804,6.290019687,0,1
2.757387261,11.86171,1.18262,0.232461193,3.404485184,0.59981,0.18711,5.675939354,0,1
0.358770513,12.09229,1.035,0.029669361,3.278519903,0.63824,0.18565,5.136813586,0,1
42.19897341,11.99535,1.5901,3.517944321,7.925373617,0.76609,0.0832,10.34522526,0,0.928571429
39.73120039,12.40287,1.32099,3.203387635,7.77095871,0.79076,0.05913,9.827202577,0,1
37.18436838,12.64434,0.73842,2.940791562,7.609682096,0.80757,-0.00217,9.422938069,0,1
34.62920566,12.71687,0.19346,2.723091898,7.445328364,0.80566,-0.09183,9.241278411,0,1
32.08884085,12.68807,-0.17625,2.529056102,7.284546744,0.78167,-0.19535,9.319209825,0,0.928571429
29.56150068,12.60458,-0.38453,2.34529835,7.131102927,0.73416,-0.30365,9.713281747,0,0.857142857
27.05828304,12.5017,-0.47121,2.164368289,6.989115916,0.66231,-0.40778,10.55263535,0,0.857142857
24.57221912,12.40051,-0.50677,1.981549075,6.863429161,0.56693,-0.4939,12.10630794,0,0.857142857
22.10095741,12.29421,-0.52895,1.797672027,6.756768541,0.45202,-0.54556,14.94794155,0,0.928571429
19.65108956,12.18463,-0.53642,1.61277688,6.672142747,0.32407,-0.54057,20.58858502,0,0.928571429
17.22508377,12.07335,-0.5195,1.426702926,6.614991139,0.19778,-0.4523,33.44620861,0,1
14.82378756,11.96956,-0.4797,1.238457183,6.584800247,0.1,-0.26876,65.84800247,0,1
12.43863706,11.87762,-0.4388,1.047233121,6.572660839,0.1,-0.00066,65.72660839,0,1
10.07112971,11.79224,-0.39647,0.854047213,6.567180681,0.1,0.328,65.67180681,0,1
7.72184806,11.71846,-0.35547,0.658947341,6.554316111,0.15303,0.67972,42.8302693,0,1
5.38298372,11.65039,-0.32242,0.462043221,6.514427044,0.3315,0.99898,19.65136363,0,1
3.062143575,11.59062,-0.29152,0.264191525,6.428508831,0.57921,1.23054,11.09875318,0,1
0.749846127,11.53931,-0.28426,0.064981886,6.28689286,0.87049,1.33939,7.222245931,0,1
20.08453389,4.58522,-0.13989,4.380277039,2.556974136,0.27884,-0.50194,9.170040654,0,0.857142857
19.16769645,4.56155,0.06776,4.202013888,2.507535269,0.16671,-0.44286,15.04130088,0,0.857142857
18.25949143,4.58975,0.32471,3.978319391,2.48311766,0.1,-0.35193,24.8311766,0,0.785714286
17.33755382,4.68184,0.57828,3.703149578,2.476495722,0.1,-0.25165,24.76495722,0,0.642857143
16.38621459,4.82577,0.78418,3.395564767,2.472466223,0.1,-0.1593,24.72466223,0,0.571428571
15.39818052,4.99694,0.96192,3.081521995,2.46329609,0.1,-0.08138,24.6329609,0,0.642857143
14.38058724,5.20032,1.16065,2.765327372,2.451415153,0.1,-0.01921,24.51415153,0,0.714285714
13.31955343,5.45291,1.36614,2.442650517,2.43941352,0.1,0.02615,24.3941352,0,0.785714286
12.20035259,5.74625,1.55324,2.123185136,2.428908046,0.1,0.05312,24.28908046,0,0.714285714
11.0217575,6.08165,1.70624,1.812297239,2.421050981,0.1,0.06041,24.21050981,0,0.714285714
9.769767441,6.4431,1.79944,1.516314731,2.416534876,0.1,0.05047,24.16534876,0,0.785714286
8.444901256,6.81882,1.83119,1.238469597,2.414359497,0.1,0.02957,24.14359497,0,0.857142857
7.041201425,7.19658,1.79434,0.978409387,2.41256154,0.1,0.00434,24.1256154,0,0.928571429
5.558586547,7.54855,1.72132,0.736378052,2.410700693,0.1,-0.0194,24.10700693,0,1
4.015199625,7.88045,1.67359,0.509514003,2.409518182,0.1,-0.03725,24.09518182,0,1
2.410917537,8.21189,1.65101,0.29358863,2.408357531,0.1,-0.04263,24.08357531,0,1
0.73955612,8.54954,1.60513,0.086502446,2.40407904,0.1,-0.02693,24.0407904,0,1
18.35395349,3.46037,0.91492,5.304043641,5.611768479,1.52779,0.03316,3.673128165,0,0.714285714
17.63613868,3.71935,0.96663,4.741726022,5.306815375,1.5167,-0.05713,3.498922249,0,0.571428571
16.86359205,4.0017,0.92413,4.214107017,5.009803658,1.49629,-0.11408,3.348150197,0,0.5
16.02980767,4.2729,0.75349,3.751505457,4.71443316,1.47312,-0.17116,3.200304904,0,0.428571429
15.13598521,4.48159,0.43333,3.377369462,4.420042618,1.43254,-0.23447,3.085458429,0,0.142857143
14.21357232,4.59326,0.01658,3.094441055,4.136884485,1.37587,-0.28234,3.006740815,0,0.285714286
13.28509946,4.61806,-0.46394,2.876770648,3.866761352,1.3073,-0.29719,2.957822499,0,0.285714286
12.35493185,4.53325,-1.03265,2.725402714,3.613336646,1.24094,-0.27261,2.911773854,0,0.357142857
11.44856115,4.29153,-1.63451,2.667710852,3.367368616,1.17878,-0.21068,2.856655708,0,0.428571429
10.61433589,3.89724,-2.12044,2.723552023,3.136632398,1.1294,-0.08972,2.777255532,0,0.5
9.879200306,3.40814,-2.39345,2.898707302,2.917906763,1.11575,0.08492,2.615197637,0,0.5
9.247789598,2.87898,-2.43417,3.2121757,2.701679722,1.15512,0.2662,2.338873642,0,0.5
8.730372096,2.36402,-2.24499,3.693019558,2.469629261,1.24547,0.377,1.9828894,0,0.285714286
8.314424575,1.92162,-1.89508,4.326778747,2.205443099,1.3484,0.37522,1.635600044,0,0.285714286
7.974581465,1.57362,-1.48976,5.067666568,1.919654683,1.42773,0.30209,1.344550218,0,0.214285714
7.693647525,1.31973,-1.10921,5.829713293,1.62432952,1.48059,0.21273,1.097082595,0,0.142857143
7.451074252,1.14494,-0.81492,6.507829451,1.32419938,1.51087,0.13865,0.876448258,0,0.071428571
7.231774841,1.01739,-0.62453,7.108163871,1.022393648,1.53288,0.07944,0.666975659,0,0
7.033385126,0.91189,-0.50387,7.712975388,0.710333851,1.5399,0.02521,0.461285701,0,0
6.857551717,0.82081,-0.40623,8.354615218,0.401893373,1.53164,0.00329,0.262394148,0,0
6.700980491,0.7471,-0.30793,8.969322033,0.098467167,1.52615,0.01646,0.06451998,0,0
42.4875454,9.46317,-0.51885,4.489779366,7.422942433,1.3415,-0.3321,5.533315269,0,0.857142857
40.6050176,9.36217,-0.49718,4.337137394,7.155954438,1.26558,-0.41695,5.654288499,0,0.785714286
38.74348689,9.266,-0.48086,4.181252632,6.908795223,1.16422,-0.45657,5.934269488,0,0.785714286
36.90031517,9.17464,-0.47941,4.021990527,6.690664258,1.06122,-0.43321,6.304691071,0,0.857142857
35.07385309,9.08273,-0.50227,3.86159812,6.493324657,0.97519,-0.37671,6.658522603,0,0.857142857
33.26256609,8.97714,-0.535,3.705252017,6.306161148,0.90556,-0.32403,6.963824758,0,0.714285714
31.47764756,8.86122,-0.53812,3.552292749,6.129588376,0.84329,-0.27925,7.2686601,0,0.714285714
29.71674844,8.74719,-0.49907,3.397290837,5.96410921,0.78894,-0.23661,7.559648655,0,0.714285714
27.97863142,8.64761,-0.42558,3.235417812,5.807482804,0.73958,-0.18803,7.852406506,0,0.714285714
26.26026434,8.56771,-0.33169,3.065027217,5.665475564,0.70213,-0.12011,8.068983755,0,0.642857143
24.55533139,8.51345,-0.24506,2.884298538,5.527964808,0.68389,-0.04689,8.083119812,0,0.714285714
22.85519323,8.47313,-0.18249,2.697373135,5.391917995,0.68155,0.02268,7.911258154,0,0.785714286
21.16385831,8.44441,-0.13714,2.506256601,5.255960131,0.69435,0.08503,7.569612056,0,0.785714286
19.47663312,8.42197,-0.10791,2.312598254,5.116255113,0.72307,0.12674,7.075739711,0,0.785714286
17.79363537,8.40237,-0.08537,2.117692434,4.964545708,0.7554,0.13847,6.572075335,0,0.785714286
16.11592923,8.38881,-0.06713,1.921122213,4.804884803,0.78102,0.14233,6.152063716,0,0.857142857
14.4385759,8.37859,-0.0615,1.723270371,4.642212405,0.80121,0.17059,5.794002078,0,0.928571429
12.76444343,8.36814,-0.06684,1.52536208,4.481344867,0.83314,0.23513,5.378861737,0,0.928571429
11.09086637,8.35614,-0.08604,1.327271488,4.312342406,0.88666,0.31238,4.863580635,0,0.857142857
9.422014644,8.33776,-0.11131,1.130041479,4.129279787,0.96079,0.37723,4.297796383,0,0.928571429
7.756796383,8.31537,-0.14428,0.932826366,3.92741266,1.04808,0.41494,3.747245115,0,1
6.096907213,8.28639,-0.19024,0.735773626,3.708188371,1.13965,0.42708,3.253795789,0,1
4.438273026,8.24109,-0.24183,0.538554127,3.471768403,1.23299,0.41387,2.815731192,0,1
2.797479503,8.18427,-0.2625,0.341811732,3.214671206,1.31962,0.37595,2.436058264,0,1
1.169266898,8.13169,-0.26753,0.143791376,2.943174628,1.3944,0.32877,2.110710433,0,1
51.94959823,11.36853,1.48664,4.569596793,6.507144553,1.32264,-0.04489,4.919815333,0,0.785714286
49.60862768,11.74398,1.24534,4.224175082,6.24129063,1.30709,-0.07562,4.774950945,0,0.785714286
47.19832613,11.96633,0.74547,3.944260783,5.984006306,1.28856,-0.08854,4.643948521,0,0.785714286
44.77939069,12.04447,0.31678,3.717838202,5.7299511,1.27306,-0.10197,4.500927765,0,0.785714286
42.37101098,12.0458,0.09024,3.517492486,5.474689318,1.25386,-0.1306,4.366268417,0,0.714285714
39.97396335,12.03422,0.03014,3.321691257,5.223810992,1.22196,-0.15903,4.274944345,0,0.714285714
37.5761629,12.03936,0.0264,3.121109669,4.983926684,1.18483,-0.17103,4.206448759,0,0.714285714
35.16868736,12.04997,-0.00138,2.918570532,4.753521304,1.15163,-0.17809,4.127646296,0,0.714285714
32.75912618,12.05531,-0.07817,2.717402222,4.526196193,1.11852,-0.2006,4.046593886,0,0.714285714
30.34596739,12.04003,-0.21428,2.520422905,4.305494241,1.07747,-0.23742,3.995929576,0,0.714285714
27.93610204,11.98165,-0.37406,2.331573868,4.094286886,1.02799,-0.28335,3.982808087,0,0.714285714
25.54508868,11.88641,-0.50429,2.149100416,3.893679781,0.96748,-0.33533,4.02455842,0,0.714285714
23.17619072,11.76298,-0.57197,1.970265249,3.705804358,0.89522,-0.38901,4.139545986,0,0.785714286
20.83319856,11.62654,-0.54427,1.791865728,3.533828407,0.81042,-0.43668,4.360490125,0,0.857142857
18.52363577,11.50543,-0.40002,1.609990741,3.378959219,0.71372,-0.46742,4.734292467,0,0.857142857
16.23939081,11.43516,-0.18116,1.420127992,3.244782114,0.60941,-0.46439,5.324464833,0,0.857142857
13.96025844,11.42654,0.02432,1.221739777,3.131743037,0.50667,-0.413,6.181031119,0,0.857142857
11.67138772,11.45748,0.16559,1.0186697,3.037989614,0.41665,-0.30293,7.291466732,0,0.857142857
9.37456316,11.50948,0.24882,0.814507967,2.959842162,0.35256,-0.12607,8.395286367,0,0.928571429
7.064813003,11.57378,0.27527,0.610415353,2.891806604,0.33236,0.11544,8.700826226,0,1
4.741520426,11.63264,0.26023,0.407604845,2.823800878,0.37358,0.39535,7.558758171,0,1
2.408291781,11.68398,0.22857,0.206119129,2.74439129,0.48391,0.66786,5.671284515,0,1
0.062873947,11.72698,0.19335,0.005361478,2.63842702,0.65906,0.87639,4.003318393,0,1
11.98332964,3.31301,0.30095,3.61705206,6.418626863,0.9226,-0.15271,6.95710694,0,0.857142857
11.28302947,3.50559,0.60594,3.218582169,6.237037098,0.89569,-0.09204,6.963388112,0,0.857142857
10.54531037,3.72836,0.87134,2.828404544,6.060570988,0.88633,-0.04214,6.837826756,0,0.857142857
9.767609415,3.97502,1.11971,2.457247867,5.88269252,0.88731,-0.02125,6.629805277,0,0.857142857
8.942075912,4.25236,1.33785,2.102850161,5.703658599,0.88872,-0.02861,6.417835312,0,0.857142857
8.058564128,4.55467,1.50398,1.769297035,5.524113017,0.88389,-0.05318,6.249774312,0,0.857142857
7.116504304,4.87326,1.63037,1.460316975,5.346102756,0.87034,-0.08028,6.142545162,0,0.857142857
6.108527333,5.21154,1.73292,1.1721156,5.172478981,0.85046,-0.09896,6.081977966,0,0.928571429
5.034136559,5.56996,1.82383,0.903801205,5.003319148,0.82876,-0.10991,6.037114663,0,1
3.88468585,5.95354,1.87666,0.652500168,4.835391525,0.80336,-0.11539,6.018959775,0,1
2.650733957,6.33931,1.8737,0.418142346,4.67553907,0.77519,-0.10373,6.031474954,0,1
1.340587696,6.71285,1.85184,0.1997047,4.523977086,0.75397,-0.07715,6.000208345,0,1
25.21753901,9.51577,1.2631,2.65007866,3.367575126,0.1,0.07133,33.67575126,0,1
23.25136605,9.82414,1.08824,2.366758419,3.359119949,0.1,0.1343,33.59119949,0,1
21.23994542,10.01734,0.7609,2.120317911,3.34807849,0.1,0.22339,33.4807849,0,1
19.21849727,10.1224,0.51076,1.898610732,3.330301635,0.1,0.33093,33.30301635,0,1
17.18712064,10.18257,0.40291,1.687896144,3.302437999,0.1496,0.43874,22.07512032,0,1
15.15123339,10.24586,0.41634,1.478766388,3.255896486,0.25085,0.52578,12.97945579,0,1
13.10241513,10.32756,0.49343,1.268684484,3.188416258,0.36333,0.59652,8.775538102,0,1
11.03642927,10.45293,0.53877,1.055821599,3.103139713,0.48863,0.66492,6.350694212,0,1
8.925082924,10.56946,0.4894,0.844421846,2.996228941,0.63463,0.71781,4.721221722,0,1
6.806775354,10.67453,0.38643,0.637665111,2.85476772,0.79406,0.72104,3.595153666,0,1
4.648184654,10.74015,0.22557,0.432785823,2.676817698,0.94495,0.67114,2.832761203,0,1
2.495733123,10.75709,0.12436,0.232008203,2.475116005,1.07941,0.59229,2.293026751,0,1
0.346869445,10.77004,0.101,0.032206885,2.248587651,1.2015,0.47603,1.871483688,0,1
26.28033762,2.11429,1.71361,12.42986422,6.419610762,1.61947,1.17192,3.964019563,0,0.857142857
25.82189302,2.5033,1.59959,10.31514122,6.071537248,1.87589,1.16861,3.236616885,0,0.857142857
25.27195888,2.85174,1.30448,8.861943544,5.671772221,2.12937,1.08063,2.663591683,0,0.714285714
24.65313326,3.11272,0.92046,7.920125569,5.217146318,2.35057,0.90528,2.21952391,0,0.5
24.00549223,3.28192,0.56171,7.314465993,4.726675394,2.51974,0.68697,1.87585838,0,0.428571429
23.3312343,3.39245,0.23465,6.877399608,4.205154309,2.63837,0.45386,1.59384556,0,0.214285714
22.64339587,3.43943,-0.0663,6.583473387,3.662751952,2.70041,0.23535,1.35636883,0,0.214285714
21.93298021,3.41621,-0.32841,6.420266964,3.115956686,2.71394,0.07138,1.148130278,0,0.214285714
21.24995517,3.31612,-0.39491,6.408077865,2.575690485,2.70165,-0.02142,0.95337682,0,0.214285714
20.61186648,3.24656,-0.22708,6.348832758,2.042163689,2.68727,-0.07029,0.759939898,0,0
19.97020481,3.26128,-0.01634,6.123425405,1.507488762,2.67093,-0.1164,0.564405942,0,0
19.29949951,3.31459,0.16005,5.822590277,0.974900541,2.64671,-0.17684,0.368344299,0,0
18.62481307,3.40386,0.33941,5.471674238,0.446427316,2.60415,-0.24342,0.171429186,0,0
46.39512434,10.61782,1.26272,4.369552727,3.603602465,0.1,-0.03027,36.03602465,0,0.785714286
44.22437716,10.96192,0.98239,4.034364159,3.598831341,0.1,-0.01937,35.98831341,0,0.785714286
41.97939265,11.1582,0.30937,3.76220113,3.593993194,0.1,-0.00998,35.93993194,0,0.785714286
39.72447543,11.15451,-0.4705,3.561292736,3.587434053,0.1,-0.00471,35.87434053,0,0.785714286
37.49941674,10.9758,-1.17069,3.416554305,3.5786386,0.1,-0.00308,35.786386,0,0.785714286
35.32839518,10.65698,-1.70286,3.315047526,3.570928223,0.1,0.00085,35.70928223,0,0.785714286
33.2363678,10.24362,-2.02473,3.244592029,3.564738486,0.1,0.01421,35.64738486,0,0.928571429
31.2294319,9.78236,-2.13149,3.192423086,3.559343682,0.1,0.04078,35.59343682,0,0.928571429
29.32296194,9.31943,-2.01406,3.146432983,3.553575865,0.1,0.08183,35.53575865,0,0.928571429
27.50846244,8.90785,-1.71392,3.08811469,3.546714366,0.1,0.13372,35.46714366,0,0.928571429
25.77207779,8.58974,-1.31839,3.000332698,3.5414199,0.1,0.18461,35.414199,0,0.928571429
24.08445851,8.36947,-0.93973,2.877656352,3.532368753,0.1,0.2189,35.32368753,0,0.928571429
22.42375581,8.22053,-0.63198,2.72777495,3.512819755,0.13358,0.22111,26.29749779,0,0.928571429
20.78832001,8.12225,-0.37458,2.559428731,3.480277132,0.18629,0.18064,18.68203946,0,1
19.16848529,8.06886,-0.14438,2.375612576,3.435603168,0.22439,0.10073,15.31085685,0,0.928571429
17.55679804,8.06084,0.06635,2.178035793,3.383480109,0.23579,0.00594,14.34954879,0,0.928571429
15.94265336,8.097,0.24977,1.968958053,3.334537272,0.22288,-0.07008,14.96113277,0,0.928571429
14.31622734,8.16779,0.39332,1.752766335,3.290057539,0.19281,-0.10621,17.06372874,0,0.928571429
12.67181625,8.25925,0.50453,1.534257499,3.252365746,0.15692,-0.08631,20.72626654,0,1
11.01013,8.37468,0.59267,1.314692621,3.219975609,0.12951,-0.00361,24.86275661,0,1
9.324488864,8.50827,0.64152,1.095932412,3.19054863,0.12691,0.13616,25.14024608,0,1
7.60786616,8.64774,0.63605,0.879751954,3.158468269,0.16154,0.31334,19.5522364,0,1
5.860147256,8.77502,0.59136,0.667821527,3.115897202,0.23865,0.5039,13.05634696,0,1
4.091459856,8.88592,0.54845,0.460443022,3.05495543,0.3578,0.68892,8.538164979,0,1
2.305331118,8.9891,0.52611,0.256458502,2.969262746,0.51861,0.84892,5.725425166,0,1
0.49926249,9.09386,0.51507,0.054901053,2.848860857,0.71453,0.956,3.987041632,0,1
13.1614713,2.77881,-1.18608,4.736369634,5.644161019,1.10087,-0.23976,5.127000481,0,0.928571429
12.6047766,2.58439,-1.20982,4.877273399,5.431667501,1.05578,-0.23827,5.144696339,0,0.928571429
12.08860082,2.36577,-1.21204,5.109795468,5.225245196,1.01441,-0.26939,5.151019012,0,0.857142857
11.62900697,2.1317,-1.11418,5.455273713,5.024577302,0.95975,-0.33446,5.235298049,0,0.857142857
11.22174479,1.93305,-0.91701,5.805201514,4.836141515,0.88422,-0.40961,5.469387161,0,0.857142857
10.85136634,1.77908,-0.66315,6.099425738,4.665348687,0.78571,-0.4615,5.937748899,0,0.785714286
10.5058679,1.68466,-0.38349,6.236194783,4.518691122,0.67892,-0.46591,6.655704828,0,0.785714286
10.16891596,1.65223,-0.11246,6.154661252,4.3939413,0.57756,-0.42407,7.607765946,0,0.714285714
9.82804838,1.67103,0.12589,5.881431441,4.289066682,0.49282,-0.34994,8.703110023,0,0.571428571
9.478654801,1.72894,0.35386,5.482350342,4.19719344,0.42885,-0.2632,9.787089751,0,0.5
9.120811487,1.82891,0.59186,4.987020404,4.114736797,0.38335,-0.17188,10.73362931,0,0.428571429
8.743490192,1.98216,0.82155,4.411092037,4.041134476,0.35768,-0.0766,11.29818406,0,0.357142857
8.324740716,2.18273,1.00436,3.813912264,3.972131925,0.35592,0.01041,11.16018185,0,0.428571429
7.86608918,2.41646,1.13315,3.25521183,3.9002705,0.37484,0.06462,10.40516087,0,0.571428571
7.353431804,2.67029,1.19771,2.753795207,3.821390507,0.4018,0.07098,9.510678216,0,0.5
6.785581615,2.92377,1.21878,2.320832903,3.733986342,0.42004,0.03833,8.889597044,0,0.785714286
6.172973605,3.17001,1.2455,1.947304142,3.641889797,0.41831,0.00385,8.706198267,0,0.928571429
5.516462299,3.42444,1.29235,1.610909316,3.55582145,0.40038,0.02241,8.881116565,0,0.928571429
4.806491034,3.6903,1.33645,1.302466204,3.476965307,0.39351,0.11549,8.835773697,0,1
4.041265707,3.96509,1.36246,1.019211596,3.398691753,0.41811,0.26309,8.128702383,0,1
3.21837538,4.23935,1.37212,0.759167179,3.313418145,0.48602,0.42575,6.817452256,0,1
2.343216008,4.5141,1.38356,0.519088192,3.208653078,0.59398,0.56095,5.401954742,0,1
1.412425828,4.79108,1.39804,0.294803223,3.07700381,0.7291,0.64525,4.220276794,0,1
0.426827403,5.07093,1.41863,0.084171425,2.914621799,0.87786,0.66978,3.320144214,0,1
8.602736643,1.50823,-0.97239,5.703862569,2.77894471,0.46374,-0.28948,5.992462824,0,0.5
8.321269746,1.32017,-0.84791,6.303180459,2.695387379,0.3949,-0.22616,6.82549349,0,0.214285714
8.075266844,1.17497,-0.70187,6.872743001,2.624160597,0.35503,-0.12319,7.391377058,0,0.285714286
7.849432195,1.06088,-0.59288,7.398982161,2.542225138,0.34218,-0.02311,7.429496575,0,0.214285714
7.641929288,0.95938,-0.52551,7.965487386,2.456599016,0.34522,0.07183,7.116039094,0,0.142857143
7.457685705,0.86713,-0.48286,8.600424049,2.374159835,0.36292,0.18226,6.541826945,0,0.142857143
7.288675457,0.78237,-0.47157,9.316148954,2.297401444,0.4036,0.32767,5.692273151,0,0.071428571
7.136889353,0.69197,-0.48306,10.31387105,2.213920707,0.48124,0.49912,4.60045031,0,0.071428571
7.00234262,0.59146,-0.48611,11.83908061,2.113336763,0.60475,0.66508,3.494562651,0,0.071428571
6.890761618,0.48729,-0.44483,14.14098713,1.981252705,0.7707,0.77312,2.570718444,0,0
6.801509029,0.39452,-0.34577,17.23996002,1.80814667,0.95534,0.78893,1.892673467,0,0
6.731147006,0.3282,-0.19023,20.50928399,1.592032108,1.12806,0.72175,1.411300913,0,0
6.671094595,0.30381,-0.00526,21.95811394,1.345670568,1.27346,0.61627,1.056704229,0,0
6.608494154,0.32072,0.17268,20.60518257,1.07371943,1.39439,0.49694,0.770028063,0,0
6.542721014,0.37822,0.32381,17.29871772,0.778713741,1.48528,0.3784,0.524287502,0,0
6.455127657,0.46376,0.41669,13.9191126,0.473059502,1.55338,0.27614,0.304535594,0,0
6.345661842,0.55263,0.48227,11.482659,0.156439185,1.60483,0.17889,0.097480222,0,0
25.15063267,8.19505,0.31857,3.069002956,9.037795245,1.10107,-0.00979,8.208193162,0,0.928571429
23.49231992,8.29112,0.18228,2.83343142,8.813905841,1.09955,-0.09349,8.015920914,0,0.928571429
21.81665999,8.31632,-0.07428,2.62335504,8.584173931,1.06816,-0.1938,8.036412084,0,0.857142857
20.15324268,8.27558,-0.33253,2.435266492,8.366033887,1.00035,-0.24326,8.3631068,0,0.857142857
18.50617748,8.18201,-0.55487,2.26181311,8.176148864,0.93347,-0.20663,8.758876947,0,0.857142857
16.88451047,8.05178,-0.74538,2.096991035,7.996471284,0.8896,-0.11939,8.988839123,0,0.928571429
15.29065442,7.88647,-0.9238,1.938846458,7.824154341,0.87364,-0.01142,8.955810564,0,0.928571429
13.73136448,7.68567,-1.09473,1.786619056,7.65265908,0.89274,0.07631,8.57210283,0,0.928571429
